AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
0.7515527950310559,0.9090909090909091,0.05981794538361508,0.0923076923076923,0.1059190031152648,0.2608695652173913,0.22343324250681196,0.2683982683982684,0.39226519337016574,0.4778761061946903,0.0,0.23529411764705882,0.1864406779661017,0.65625,0.8055015282022784,0.7861111111111111,0.24675324675324672,0.2285714285714286
0.7515527950310559,0.9090909090909091,0.06111833550065019,0.12307692307692307,0.10903426791277258,0.34782608695652173,0.27792915531335144,0.2510822510822511,0.36464088397790057,0.3893805309734513,0.0,0.25,0.24152542372881353,0.65625,0.847179772158933,0.8638888888888889,0.3246753246753247,0.31428571428571433
0.7308488612836439,0.9090909090909091,0.06501950585175552,0.17692307692307693,0.10903426791277258,0.391304347826087,0.3051771117166212,0.23809523809523808,0.3812154696132597,0.3893805309734513,0.0,0.3235294117647059,0.2627118644067796,0.6875,0.9777716032231175,0.09722222222222222,0.14285714285714288,0.07142857142857142
0.6894409937888198,0.9090909090909091,0.09492847854356307,0.24615384615384614,0.14330218068535824,0.5434782608695652,0.4141689373297002,0.14285714285714285,0.35911602209944754,0.40707964601769914,0.0,0.45588235294117646,0.19491525423728812,0.71875,0.3220338983050848,0.325,0.22077922077922077,0.2285714285714286
0.6687370600414079,0.9090909090909091,0.07282184655396619,0.13846153846153844,0.08099688473520249,0.32608695652173914,0.2506811989100817,0.17316017316017315,0.3370165745856354,0.415929203539823,0.0,0.5,0.1694915254237288,0.6875,0.30814115031953326,0.2833333333333333,0.2987012987012987,0.2857142857142857
0.6480331262939959,0.9090909090909091,0.06762028608582575,0.11538461538461538,0.0778816199376947,0.2608695652173913,0.2098092643051771,0.1645021645021645,0.35359116022099446,0.2920353982300885,0.0,0.5147058823529411,0.1440677966101695,0.65625,0.3248124479021951,0.3472222222222222,0.2987012987012987,0.32857142857142857
0.6273291925465839,0.9090909090909091,0.06762028608582575,0.17692307692307693,0.08099688473520249,0.2826086956521739,0.22343324250681196,0.13852813852813853,0.3425414364640884,0.1504424778761062,0.0,0.5588235294117647,0.1313559322033898,0.6875,0.297026951931092,0.3472222222222222,0.2597402597402597,0.24285714285714285
0.6273291925465839,0.9090909090909091,0.08712613784135241,0.22307692307692306,0.08099688473520249,0.45652173913043476,0.332425068119891,0.08658008658008658,0.3149171270718232,0.17699115044247787,0.0,0.5882352941176471,0.1483050847457627,0.71875,0.20533481522645183,0.25,0.1818181818181818,0.08571428571428572
0.6273291925465839,0.9090909090909091,0.06892067620286085,0.13076923076923078,0.08099688473520249,0.32608695652173914,0.2643051771117166,0.10822510822510822,0.27071823204419887,0.20353982300884957,0.0,0.5882352941176471,0.1906779661016949,0.6875,0.3248124479021951,0.3333333333333333,0.2987012987012987,0.2571428571428572
0.6273291925465839,0.9090909090909091,0.05851755526657997,0.0923076923076923,0.08722741433021806,0.19782608695652174,0.18256130790190736,0.15151515151515152,0.23204419889502761,0.23893805309734514,0.0,0.5882352941176471,0.1440677966101695,0.65625,0.3248124479021951,0.34444444444444444,0.3116883116883117,0.31428571428571433
0.6273291925465839,0.9090909090909091,0.05721716514954486,0.0923076923076923,0.07165109034267912,0.17391304347826086,0.15803814713896455,0.1471861471861472,0.20994475138121546,0.17699115044247787,0.0,0.6029411764705882,0.13983050847457626,0.65625,0.3248124479021951,0.30833333333333335,0.19480519480519481,0.24285714285714285
0.6273291925465839,0.9090909090909091,0.06111833550065019,0.13846153846153844,0.07476635514018692,0.21086956521739128,0.18256130790190736,0.12121212121212122,0.14917127071823205,0.23008849557522124,0.0,0.6176470588235294,0.1864406779661017,0.6875,0.2942484023339817,0.19722222222222222,0.2077922077922078,0.17142857142857143
0.6273291925465839,0.9090909090909091,0.06371911573472042,0.11538461538461538,0.07165109034267912,0.21739130434782608,0.18256130790190736,0.12987012987012986,0.1712707182320442,0.24778761061946902,0.0,0.6176470588235294,0.1822033898305085,0.65625,0.25257015837732705,0.3388888888888889,0.15584415584415584,0.17142857142857143
0.6273291925465839,0.9090909090909091,0.05591677503250975,0.1,0.06230529595015576,0.1565217391304348,0.1430517711171662,0.14285714285714285,0.18232044198895028,0.18584070796460178,0.0,0.6617647058823529,0.1864406779661017,0.65625,0.31925534870797445,0.4027777777777778,0.2077922077922078,0.17142857142857143
0.6273291925465839,0.9090909090909091,0.05331599479843953,0.12307692307692307,0.06230529595015576,0.16086956521739132,0.1457765667574932,0.12987012987012986,0.16574585635359115,0.1504424778761062,0.0,0.6617647058823529,0.16525423728813557,0.65625,0.2581272575715477,0.32222222222222224,0.16883116883116883,0.17142857142857143
0.6273291925465839,0.8636363636363635,0.05071521456436931,0.05384615384615385,0.059190031152647975,0.13478260869565217,0.12806539509536785,0.1471861471861472,0.10497237569060773,0.13274336283185842,0.0,0.6617647058823529,0.15254237288135591,0.625,0.31925534870797445,0.3055555555555556,0.3636363636363636,0.2857142857142857
0.6273291925465839,0.8636363636363635,0.05461638491547464,0.05384615384615385,0.06853582554517135,0.1673913043478261,0.15258855585831063,0.14285714285714285,0.06629834254143646,0.1415929203539823,0.016216216216216217,0.7794117647058824,0.13559322033898305,0.625,0.28035565434843013,0.21388888888888888,0.1818181818181818,0.18571428571428572
0.6480331262939959,0.8636363636363635,0.08192457737321196,0.11538461538461538,0.21183800623052962,0.391304347826087,0.3596730245231607,0.06493506493506493,0.055248618784530384,0.07964601769911504,0.021621621621621623,0.8676470588235294,0.2033898305084746,0.65625,0.2720200055570992,0.24722222222222223,0.16883116883116883,0.14285714285714285
0.6480331262939959,0.9090909090909091,0.13133940182054615,0.3384615384615384,0.719626168224299,0.5217391304347826,0.659400544959128,0.022510822510822513,0.06629834254143646,0.04424778761061947,0.010810810810810811,0.8823529411764706,0.16525423728813557,0.7500000000000001,0.14698527368713532,0.19166666666666668,0.07792207792207792,0.05714285714285715
0.6687370600414079,0.9090909090909091,0.12093628088426528,0.46923076923076923,0.8442367601246106,0.5869565217391305,0.7547683923705721,0.03766233766233766,0.08287292817679558,0.08849557522123894,0.0,0.8529411764705882,0.34745762711864403,0.8125,0.7721589330369547,0.18333333333333332,0.14285714285714288,0.05714285714285715
0.7101449275362318,0.8636363636363635,0.07282184655396619,0.24615384615384614,0.2772585669781931,0.41304347826086957,0.40054495912806537,0.10822510822510822,0.19889502762430938,0.1504424778761062,0.0,0.6764705882352942,0.2457627118644068,0.71875,0.855515420950264,0.8416666666666667,0.2597402597402597,0.1285714285714286
0.7308488612836439,0.8636363636363635,0.05851755526657997,0.12307692307692307,0.1775700934579439,0.32608695652173914,0.3051771117166212,0.18614718614718614,0.23756906077348067,0.20353982300884957,0.0,0.5,0.3220338983050847,0.65625,0.8277299249791609,0.8361111111111111,0.28571428571428575,0.2714285714285714
0.7515527950310559,0.9090909090909091,0.05591677503250975,0.06923076923076922,0.11214953271028037,0.21739130434782608,0.2098092643051771,0.24242424242424243,0.23756906077348067,0.21238938053097345,0.0,0.38235294117647056,0.22033898305084745,0.625,0.8444012225618227,0.8416666666666667,0.4025974025974026,0.34285714285714286
0.7515527950310559,0.8636363636363635,0.05331599479843953,0.07692307692307693,0.09345794392523364,0.19999999999999998,0.18256130790190736,0.24675324675324675,0.18232044198895028,0.26548672566371684,0.0,0.3382352941176471,0.24152542372881353,0.625,0.8277299249791609,0.8027777777777778,0.24675324675324672,0.24285714285714285
0.7515527950310559,0.9090909090909091,0.05591677503250975,0.13846153846153844,0.102803738317757,0.2391304347826087,0.2098092643051771,0.21645021645021645,0.2265193370165746,0.2920353982300885,0.0,0.39705882352941174,0.211864406779661,0.65625,0.8638510697415949,0.8611111111111112,0.38961038961038963,0.3
0.7101449275362318,0.9090909090909091,0.05981794538361508,0.14615384615384616,0.1059190031152648,0.32608695652173914,0.2643051771117166,0.19480519480519481,0.30939226519337015,0.3274336283185841,0.0,0.45588235294117646,0.25,0.65625,0.8721867185329258,0.8861111111111111,0.3246753246753247,0.2857142857142857
0.7101449275362318,0.9090909090909091,0.07022106631989597,0.1692307692307692,0.1308411214953271,0.5652173913043478,0.4277929155313351,0.12987012987012986,0.3756906077348066,0.30973451327433627,0.0,0.5,0.4067796610169491,0.6875,0.8582939705473742,0.8722222222222222,0.19480519480519481,0.19999999999999998
0.6894409937888198,0.9090909090909091,0.08452535760728218,0.24615384615384614,0.09657320872274143,0.4782608695652174,0.3596730245231607,0.11255411255411256,0.40331491712707185,0.40707964601769914,0.0,0.5735294117647058,0.2288135593220339,0.71875,0.11642122811892193,0.13333333333333333,0.2077922077922078,0.08571428571428572
0.6687370600414079,0.9090909090909091,0.08712613784135241,0.1846153846153846,0.07476635514018692,0.5434782608695652,0.38692098092643046,0.08225108225108226,0.39779005524861877,0.36283185840707965,0.0,0.5882352941176471,0.2288135593220339,0.6875,0.14976382328424562,0.15833333333333333,0.1818181818181818,0.18571428571428572
0.6687370600414079,0.9090909090909091,0.09362808842652795,0.23076923076923075,0.11838006230529595,0.6304347826086957,0.4686648501362397,0.04329004329004329,0.3867403314917127,0.37168141592920356,0.0,0.6176470588235294,0.2288135593220339,0.71875,0.13309252570158378,0.12777777777777777,0.15584415584415584,0.09999999999999999
0.6687370600414079,0.9090909090909091,0.07932379713914174,0.17692307692307693,0.08411214953271028,0.41304347826086957,0.3051771117166212,0.08658008658008658,0.3370165745856354,0.21238938053097345,0.0,0.6029411764705882,0.2076271186440678,0.6875,0.16921367046401778,0.16944444444444445,0.23376623376623376,0.17142857142857143
0.6687370600414079,0.9090909090909091,0.05201560468140442,0.04615384615384615,0.06853582554517135,0.1326086956521739,0.1307901907356948,0.16017316017316016,0.292817679558011,0.26548672566371684,0.0,0.5147058823529411,0.1610169491525424,0.625,0.2636843567657683,0.22777777777777777,0.1818181818181818,0.35714285714285715
0.6687370600414079,0.9090909090909091,0.06111833550065019,0.15384615384615385,0.06853582554517135,0.20869565217391303,0.18256130790190736,0.12554112554112554,0.27624309392265195,0.21238938053097345,0.0,0.5588235294117647,0.16525423728813557,0.6875,0.017782717421505976,0.175,0.19480519480519481,0.05714285714285715
0.6480331262939959,0.9090909090909091,0.06371911573472042,0.1692307692307692,0.0778816199376947,0.2391304347826087,0.19618528610354222,0.09523809523809523,0.287292817679558,0.336283185840708,0.0,0.6323529411764706,0.1610169491525424,0.6875,0.12475687691025285,0.08611111111111111,0.1818181818181818,0.07142857142857142
0.6480331262939959,0.9090909090909091,0.06111833550065019,0.1846153846153846,0.059190031152647975,0.2391304347826087,0.19618528610354222,0.08658008658008658,0.27071823204419887,0.24778761061946902,0.0,0.6617647058823529,0.15677966101694915,0.6875,0.08030008335648792,0.1,0.12987012987012986,0.08571428571428572
0.6273291925465839,0.9090909090909091,0.06111833550065019,0.13846153846153844,0.06853582554517135,0.2391304347826087,0.19618528610354222,0.06493506493506493,0.2265193370165746,0.24778761061946902,0.0,0.7058823529411765,0.13983050847457626,0.6875,0.14976382328424562,0.125,0.1038961038961039,0.09999999999999999
0.6273291925465839,0.9090909090909091,0.05721716514954486,0.4076923076923077,0.06542056074766354,0.21086956521739128,0.18256130790190736,0.0735930735930736,0.22099447513812154,0.13274336283185842,0.0,0.7058823529411765,0.1313559322033898,0.8125,0.9611003056404557,0.10277777777777777,0.12987012987012986,0.07142857142857142
0.6066252587991718,0.9090909090909091,0.05851755526657997,0.2153846153846154,0.07165109034267912,0.20869565217391303,0.18256130790190736,0.09523809523809523,0.20441988950276244,0.18584070796460178,0.0,0.6470588235294118,0.1440677966101695,0.71875,0.08307863295359823,0.21944444444444444,0.2077922077922078,0.1142857142857143
0.6066252587991718,0.9090909090909091,0.05721716514954486,0.1846153846153846,0.07476635514018692,0.16304347826086957,0.15122615803814712,0.11255411255411256,0.20441988950276244,0.20353982300884957,0.0,0.6176470588235294,0.1483050847457627,0.6875,0.1386496248958044,0.09444444444444444,0.16883116883116883,0.07142857142857142
0.5859213250517599,0.9090909090909091,0.05851755526657997,0.1692307692307692,0.06853582554517135,0.16304347826086957,0.14986376021798364,0.11255411255411256,0.22099447513812154,0.22123893805309736,0.0,0.6470588235294118,0.13983050847457626,0.6875,0.06362878577382607,0.2611111111111111,0.1818181818181818,0.07142857142857142
0.6066252587991718,0.9090909090909091,0.06111833550065019,0.06923076923076922,0.07165109034267912,0.1565217391304348,0.14713896457765668,0.14285714285714285,0.287292817679558,0.23893805309734514,0.0,0.6323529411764706,0.1483050847457627,0.65625,0.16087802167268686,0.17222222222222222,0.23376623376623376,0.1285714285714286
0.6066252587991718,0.9090909090909091,0.06892067620286085,0.07692307692307693,0.07476635514018692,0.16304347826086957,0.15258855585831063,0.17316017316017315,0.292817679558011,0.3008849557522124,0.0,0.5588235294117647,0.16525423728813557,0.65625,0.1747707696582384,0.16666666666666666,0.2077922077922078,0.08571428571428572
0.6273291925465839,0.9090909090909091,0.07152145643693109,0.07692307692307693,0.08411214953271028,0.17391304347826086,0.164850136239782,0.1774891774891775,0.30386740331491713,0.4336283185840708,0.0,0.5147058823529411,0.1906779661016949,0.65625,0.21644901361489305,0.19166666666666668,0.33766233766233766,0.15714285714285717
0.6273291925465839,0.9090909090909091,0.07152145643693109,0.06923076923076922,0.09345794392523364,0.15434782608695652,0.1553133514986376,0.20346320346320346,0.292817679558011,0.45132743362831856,0.0,0.4852941176470588,0.22033898305084745,0.65625,0.15532092247846624,0.13333333333333333,0.38961038961038963,0.32857142857142857
0.6480331262939959,0.9090909090909091,0.07672301690507151,0.0846153846153846,0.09657320872274143,0.1760869565217391,0.16893732970027248,0.21212121212121213,0.40331491712707185,0.4424778761061947,0.0,0.45588235294117646,0.2457627118644068,0.65625,0.15532092247846624,0.14722222222222223,0.33766233766233766,0.2857142857142857
0.6480331262939959,0.9090909090909091,0.08452535760728218,0.1076923076923077,0.102803738317757,0.21086956521739128,0.19618528610354222,0.23376623376623376,0.4696132596685083,0.40707964601769914,0.0,0.35294117647058826,0.2923728813559322,0.6875,0.9777716032231175,0.8361111111111111,0.42857142857142855,0.1142857142857143
0.6480331262939959,0.9090909090909091,0.08712613784135241,0.12307692307692307,0.102803738317757,0.2391304347826087,0.2098092643051771,0.2510822510822511,0.580110497237569,0.5663716814159292,0.0,0.29411764705882354,0.3093220338983051,0.6875,0.1942206168380106,0.9583333333333334,0.4025974025974026,0.014285714285714287
0.6687370600414079,0.9090909090909091,0.08192457737321196,0.13076923076923078,0.09345794392523364,0.2391304347826087,0.19618528610354222,0.2683982683982684,0.5911602209944752,0.5663716814159292,0.0,0.2647058823529412,0.3008474576271186,0.6875,0.8610725201444845,0.175,0.3246753246753247,0.05714285714285715
0.6480331262939959,0.9090909090909091,0.07802340702210663,0.13846153846153844,0.09345794392523364,0.21739130434782608,0.19618528610354222,0.2597402597402597,0.6519337016574586,0.5575221238938053,0.0,0.2647058823529412,0.288135593220339,0.6875,0.38594053903862185,0.225,0.35064935064935066,0.0
0.6273291925465839,0.9090909090909091,0.08452535760728218,0.1076923076923077,0.09034267912772587,0.2608695652173913,0.2098092643051771,0.24242424242424243,0.6353591160220995,0.49557522123893805,0.0,0.29411764705882354,0.3177966101694915,0.65625,0.2303417616004446,0.2222222222222222,0.2597402597402597,0.1142857142857143
0.6273291925465839,0.9090909090909091,0.09232769830949283,0.17692307692307693,0.08722741433021806,0.32608695652173914,0.2506811989100817,0.22510822510822512,0.6850828729281768,0.504424778761062,0.0,0.35294117647058826,0.34745762711864403,0.6875,0.21367046401778275,0.30833333333333335,0.2727272727272727,0.05714285714285715
0.5859213250517599,0.9090909090909091,0.10663198959687906,0.13846153846153844,0.08411214953271028,0.391304347826087,0.3051771117166212,0.19913419913419914,0.7071823204419889,0.6017699115044248,0.0,0.4117647058823529,0.3601694915254237,0.6875,0.16921367046401778,0.1527777777777778,0.3246753246753247,0.15714285714285717
0.5859213250517599,0.9090909090909091,0.10143042912873862,0.14615384615384616,0.08099688473520249,0.30434782608695654,0.2506811989100817,0.19480519480519481,0.7403314917127072,0.6991150442477876,0.0,0.4411764705882353,0.3177966101694915,0.6875,0.15809947207557656,0.17222222222222222,0.19480519480519481,0.19999999999999998
